ID,Block/Item,Mod,Unlocalised name,Class
502,Block,extracells,tile.block.mebattery,extracells.blocks.BlockMEBattery
503,Block,extracells,tile.block.hardmedrive,extracells.blocks.BlockHardMEDrive
504,Block,extracells,tile.block.fluid.bus.import,extracells.blocks.BlockBusFluidImport
505,Block,extracells,tile.block.fluid.bus.export,extracells.blocks.BlockBusFluidExport
506,Block,extracells,tile.block.fluid.bus.storage,extracells.blocks.BlockBusFluidStorage
507,Block,extracells,tile.block.fluid.terminal,extracells.blocks.BlockTerminalFluid
508,Block,extracells,tile.block.fluid.transitionplane,extracells.blocks.BlockFluidTransitionPlane
509,Block,extracells,tile.block.certustank,extracells.blocks.BlockCertusTank
510,Block,extracells,tile.block.walrus,extracells.blocks.BlockWalrus
511,Block,extracells,tile.block.fluid.levelemitter,extracells.blocks.BlockLevelEmitterFluid
512,null,null,null,null
513,null,null,null,null
514,null,null,null,null
515,null,null,null,null
516,null,null,null,null
517,null,null,null,null
518,null,null,null,null
519,null,null,null,null
520,null,null,null,null
521,null,null,null,null
522,null,null,null,null
523,null,null,null,null
524,null,null,null,null
525,null,null,null,null
526,null,null,null,null
527,null,null,null,null
528,null,null,null,null
529,null,null,null,null
530,null,null,null,null
531,null,null,null,null
532,null,null,null,null
533,null,null,null,null
534,null,null,null,null
535,null,null,null,null
536,null,null,null,null
537,null,null,null,null
538,null,null,null,null
539,null,null,null,null
540,null,null,null,null
541,null,null,null,null
542,null,null,null,null
543,null,null,null,null
544,null,null,null,null
545,null,null,null,null
546,null,null,null,null
547,null,null,null,null
548,null,null,null,null
549,null,null,null,null
550,null,null,null,null
551,null,null,null,null
552,null,null,null,null
553,null,null,null,null
554,null,null,null,null
555,null,null,null,null
556,null,null,null,null
557,null,null,null,null
558,null,null,null,null
559,null,null,null,null
560,null,null,null,null
561,null,null,null,null
562,null,null,null,null
563,null,null,null,null
564,null,null,null,null
565,null,null,null,null
566,null,null,null,null
567,Block,ccadvhttp,tile.null,distantcam.ccadvhttp.block.BlockAdvHTTP
568,null,null,null,null
569,null,null,null,null
570,null,null,null,null
571,null,null,null,null
572,null,null,null,null
573,null,null,null,null
574,null,null,null,null
575,null,null,null,null
576,null,null,null,null
577,null,null,null,null
578,null,null,null,null
579,null,null,null,null
580,null,null,null,null
581,null,null,null,null
582,null,null,null,null
583,null,null,null,null
584,Block,OpenPeripheral,tile.openperipheral.sensor,openperipheral.sensor.block.BlockSensor
585,Block,OpenPeripheral,tile.openperipheral.robot,openperipheral.robots.block.BlockRobot
586,null,null,null,null
587,null,null,null,null
588,null,null,null,null
589,null,null,null,null
590,null,null,null,null
591,null,null,null,null
592,null,null,null,null
593,null,null,null,null
594,null,null,null,null
595,null,null,null,null
596,null,null,null,null
597,null,null,null,null
598,null,null,null,null
599,null,null,null,null
600,Block,Minemaarten_PneumaticCraft,tile.Pressure Tube,pneumaticCraft.common.block.BlockPressureTube
601,Block,Minemaarten_PneumaticCraft,tile.Air Compressor,pneumaticCraft.common.block.BlockAirCompressor
602,Block,Minemaarten_PneumaticCraft,tile.Air Cannon,pneumaticCraft.common.block.BlockAirCannon
603,Block,Minemaarten_PneumaticCraft,tile.Pressure Chamber Wall/Window,pneumaticCraft.common.block.BlockPressureChamberWall
604,Block,Minemaarten_PneumaticCraft,tile.Pressure Chamber Valve,pneumaticCraft.common.block.BlockPressureChamberValve
605,Block,Minemaarten_PneumaticCraft,tile.Squid Plant,pneumaticCraft.common.block.pneumaticPlants.BlockSquidPlant
606,Block,Minemaarten_PneumaticCraft,tile.Fire Flower,pneumaticCraft.common.block.pneumaticPlants.BlockFireFlower
607,Block,Minemaarten_PneumaticCraft,tile.Creeper Plant,pneumaticCraft.common.block.pneumaticPlants.BlockCreeperPlant
608,Block,Minemaarten_PneumaticCraft,tile.Slime Plant,pneumaticCraft.common.block.pneumaticPlants.BlockSlimePlant
609,Block,Minemaarten_PneumaticCraft,tile.Rain Plant,pneumaticCraft.common.block.pneumaticPlants.BlockRainPlant
610,Block,Minemaarten_PneumaticCraft,tile.Ender Plant,pneumaticCraft.common.block.pneumaticPlants.BlockEnderPlant
611,Block,Minemaarten_PneumaticCraft,tile.Lightning Plant,pneumaticCraft.common.block.pneumaticPlants.BlockLightningPlant
612,null,null,null,null
613,Block,Minemaarten_PneumaticCraft,tile.Burst Plant,pneumaticCraft.common.block.pneumaticPlants.BlockBurstPlant
614,Block,Minemaarten_PneumaticCraft,tile.Potion Plant,pneumaticCraft.common.block.pneumaticPlants.BlockPotionPlant
615,Block,Minemaarten_PneumaticCraft,tile.Repulsion Plant,pneumaticCraft.common.block.pneumaticPlants.BlockRepulsionPlant
616,Block,Minemaarten_PneumaticCraft,tile.Helium Plant,pneumaticCraft.common.block.pneumaticPlants.BlockHeliumPlant
617,Block,Minemaarten_PneumaticCraft,tile.Flying Flower,pneumaticCraft.common.block.pneumaticPlants.BlockFlyingFlower
618,null,null,null,null
619,Block,Minemaarten_PneumaticCraft,tile.Propulsion Plant,pneumaticCraft.common.block.pneumaticPlants.BlockPropulsionPlant
620,Block,Minemaarten_PneumaticCraft,tile.Chopper Plant,pneumaticCraft.common.block.pneumaticPlants.BlockChopperPlant
621,Block,Minemaarten_PneumaticCraft,tile.Charging Station,pneumaticCraft.common.block.BlockChargingStation
622,Block,Minemaarten_PneumaticCraft,tile.Elevator Base,pneumaticCraft.common.block.BlockElevatorBase
623,Block,Minemaarten_PneumaticCraft,tile.Elevator Frame,pneumaticCraft.common.block.BlockElevatorFrame
624,Block,Minemaarten_PneumaticCraft,tile.Pressure Chamber Interface,pneumaticCraft.common.block.BlockPressureChamberInterface
625,Block,Minemaarten_PneumaticCraft,tile.Vacuum Pump,pneumaticCraft.common.block.BlockVacuumPump
626,Block,Minemaarten_PneumaticCraft,tile.Pneumatic Door Base,pneumaticCraft.common.block.BlockPneumaticDoorBase
627,Block,Minemaarten_PneumaticCraft,tile.Pneumatic Door,pneumaticCraft.common.block.BlockPneumaticDoor
628,Block,Minemaarten_PneumaticCraft,tile.Assembly IO Unit,pneumaticCraft.common.block.BlockAssemblyIOUnit
629,Block,Minemaarten_PneumaticCraft,tile.Assembly Platform,pneumaticCraft.common.block.BlockAssemblyPlatform
630,Block,Minemaarten_PneumaticCraft,tile.Assembly Drill,pneumaticCraft.common.block.BlockAssemblyDrill
631,Block,Minemaarten_PneumaticCraft,tile.Assembly Laser,pneumaticCraft.common.block.BlockAssemblyLaser
632,Block,Minemaarten_PneumaticCraft,tile.Assembly Controller,pneumaticCraft.common.block.BlockAssemblyController
633,Block,Minemaarten_PneumaticCraft,tile.Advanced Pressure Tube,pneumaticCraft.common.block.BlockAdvancedPressureTube
634,Block,Minemaarten_PneumaticCraft,tile.Compressed Iron Block,pneumaticCraft.common.block.BlockPneumaticStorage
635,Block,Minemaarten_PneumaticCraft,tile.UV Light Box,pneumaticCraft.common.block.BlockUVLightBox
636,Block,Minemaarten_PneumaticCraft,tile.null,pneumaticCraft.common.block.BlockFluidEtchingAcid
637,Block,Minemaarten_PneumaticCraft,tile.Security Station,pneumaticCraft.common.block.BlockSecurityStation
638,Block,Minemaarten_PneumaticCraft,tile.Universal Sensor,pneumaticCraft.common.block.BlockUniversalSensor
639,Block,Minemaarten_PneumaticCraft,tile.Pneumatic Generator,pneumaticCraft.common.block.BlockPneumaticGenerator
640,Block,Minemaarten_PneumaticCraft,tile.Electric Compressor,pneumaticCraft.common.block.BlockElectricCompressor
641,Block,Minemaarten_PneumaticCraft,tile.Pneumatic Engine,pneumaticCraft.common.block.BlockPneumaticEngine
642,Block,Minemaarten_PneumaticCraft,tile.Kinetic Compressor,pneumaticCraft.common.block.BlockKineticCompressor
643,Block,Minemaarten_PneumaticCraft,tile.Aerial Interface,pneumaticCraft.common.block.BlockAerialInterface
644,Block,Minemaarten_PneumaticCraft,tile.Electrostatic Compressor,pneumaticCraft.common.block.BlockElectrostaticCompressor
645,Block,Minemaarten_PneumaticCraft,tile.Aphorism Tile,pneumaticCraft.common.block.BlockAphorismTile
646,Block,Minemaarten_PneumaticCraft,tile.Omnidirectional Hopper,pneumaticCraft.common.block.BlockOmnidirectionalHopper
647,null,null,null,null
648,null,null,null,null
649,null,null,null,null
650,null,null,null,null
651,null,null,null,null
652,null,null,null,null
653,null,null,null,null
654,null,null,null,null
655,null,null,null,null
656,null,null,null,null
657,null,null,null,null
658,null,null,null,null
659,null,null,null,null
660,null,null,null,null
661,null,null,null,null
662,null,null,null,null
663,null,null,null,null
664,null,null,null,null
665,Block,OpenPeripheral,tile.openperipheral.glassesbridge,openperipheral.glasses.block.BlockGlassesBridge
666,Block,OpenPeripheral,tile.openperipheral.playerinventory,openperipheral.core.block.BlockPlayerInventory
667,Block,OpenPeripheral,tile.openperipheral.proxyblock,openperipheral.core.block.BlockProxy
668,Block,OpenPeripheral,tile.openperipheral.ticketmachine,openperipheral.core.block.BlockTicketMachine
669,null,null,null,null
670,null,null,null,null
671,null,null,null,null
672,null,null,null,null
673,null,null,null,null
674,null,null,null,null
675,null,null,null,null
676,null,null,null,null
677,null,null,null,null
678,null,null,null,null
679,null,null,null,null
680,null,null,null,null
681,null,null,null,null
682,null,null,null,null
683,null,null,null,null
684,null,null,null,null
685,null,null,null,null
686,null,null,null,null
687,null,null,null,null
688,null,null,null,null
689,null,null,null,null
690,null,null,null,null
691,null,null,null,null
692,null,null,null,null
693,null,null,null,null
694,null,null,null,null
695,null,null,null,null
696,null,null,null,null
697,null,null,null,null
698,null,null,null,null
699,null,null,null,null
700,null,null,null,null
701,Block,EnderIO,tile.enderIO:blockEnderIo,crazypants.enderio.enderface.BlockEnderIO
702,Block,EnderIO,tile.enderIO:blockConduitBundle,crazypants.enderio.conduit.BlockConduitBundle
703,Block,EnderIO,tile.enderIO:blockConduitFacade,crazypants.enderio.conduit.facade.BlockConduitFacade
704,Block,EnderIO,tile.enderIO:blockFusedQuartz,crazypants.enderio.material.BlockFusedQuartz
705,Block,EnderIO,tile.enderIO:blockStirlingGenerator,crazypants.enderio.machine.generator.BlockStirlingGenerator
706,Block,EnderIO,tile.enderIO:blockReservoir,crazypants.enderio.machine.reservoir.BlockReservoir
707,Block,EnderIO,tile.enderIO:blockAlloySmelter,crazypants.enderio.machine.alloy.BlockAlloySmelter
708,Block,EnderIO,tile.enderIO:blockPainter,crazypants.enderio.machine.painter.BlockPainter
709,Block,EnderIO,tile.enderIO:blockCustomFence,crazypants.enderio.machine.painter.BlockCustomFence
710,Block,EnderIO,tile.enderIO:blockCustomFenceGate,crazypants.enderio.machine.painter.BlockCustomFenceGate
711,Block,EnderIO,tile.enderIO:blockCustomWall,crazypants.enderio.machine.painter.BlockCustomWall
712,Block,EnderIO,tile.enderIO:blockCustomStair,crazypants.enderio.machine.painter.BlockCustomStair
713,Block,EnderIO,tile.enderIO:blockSolarPanel,crazypants.enderio.machine.solar.BlockSolarPanel
714,Block,EnderIO,tile.enderIO:blockElectricLight,crazypants.enderio.machine.light.BlockElectricLight
715,Block,EnderIO,tile.enderIO:blockLightNode,crazypants.enderio.machine.light.BlockLightNode
716,Block,EnderIO,tile.enderIO:blockCapacitorBank,crazypants.enderio.machine.power.BlockCapacitorBank
717,Block,EnderIO,tile.enderIO:blockCustomSlab,crazypants.enderio.machine.painter.BlockCustomSlab
718,Block,EnderIO,tile.enderIO:blockCustomSlab,crazypants.enderio.machine.painter.BlockCustomSlab
719,Block,EnderIO,tile.enderIO:blockCrusher,crazypants.enderio.machine.crusher.BlockCrusher
720,Block,Highlands,tile.hl_poplarSapling,highlands.block.BlockHighlandsSapling
721,Block,Highlands,tile.hl_redwoodSapling,highlands.block.BlockHighlandsSapling
722,Block,Highlands,tile.hl_evgBushSapling,highlands.block.BlockHighlandsSapling
723,Block,Highlands,tile.hl_decBushSapling,highlands.block.BlockHighlandsSapling
724,Block,Highlands,tile.hl_palmSapling,highlands.block.BlockHighlandsSapling
725,Block,Highlands,tile.hl_ironwoodSapling,highlands.block.BlockHighlandsSapling
726,Block,Highlands,tile.hl_mangroveSapling,highlands.block.BlockHighlandsSapling
727,Block,Highlands,tile.hl_ashSapling,highlands.block.BlockHighlandsSapling
728,Block,Highlands,tile.hl_autumnYellowSapling,highlands.block.BlockHighlandsSapling
729,Block,Highlands,tile.hl_autumnOrangeSapling,highlands.block.BlockHighlandsSapling
730,Block,Highlands,tile.hl_acaciaWood,highlands.block.BlockHighlandsLog
731,Block,Highlands,tile.hl_canopyWood,highlands.block.BlockHighlandsLog
732,Block,Highlands,tile.hl_firWood,highlands.block.BlockHighlandsLog
733,Block,Highlands,tile.hl_poplarWood,highlands.block.BlockHighlandsLog
734,Block,Highlands,tile.hl_redwoodWood,highlands.block.BlockHighlandsLog
735,Block,Highlands,tile.hl_palmWood,highlands.block.BlockHighlandsLog
736,Block,Highlands,tile.hl_ironwoodWood,highlands.block.BlockHighlandsLog
737,Block,Highlands,tile.hl_mangroveWood,highlands.block.BlockHighlandsLog
738,Block,Highlands,tile.hl_ashWood,highlands.block.BlockHighlandsLog
739,Block,Highlands,tile.hl_acaciaLeaves,highlands.block.BlockHighlandsLeaves
740,Block,Highlands,tile.hl_canopyLeaves,highlands.block.BlockHighlandsLeaves
741,Block,Highlands,tile.hl_firLeaves,highlands.block.BlockHighlandsLeaves
742,Block,Highlands,tile.hl_poplarLeaves,highlands.block.BlockHighlandsLeaves
743,Block,Highlands,tile.hl_redwoodLeaves,highlands.block.BlockHighlandsLeaves
744,Block,Highlands,tile.hl_palmLeaves,highlands.block.BlockHighlandsLeaves
745,Block,Highlands,tile.hl_ironwoodLeaves,highlands.block.BlockHighlandsLeaves
746,Block,Highlands,tile.hl_mangroveLeaves,highlands.block.BlockHighlandsLeaves
747,Block,Highlands,tile.hl_ashLeaves,highlands.block.BlockHighlandsLeaves
748,Block,Highlands,tile.hl_yellowLeaves,highlands.block.BlockHighlandsLeaves
749,Block,Highlands,tile.hl_orangeLeaves,highlands.block.BlockHighlandsLeaves
750,Block,arsmagica2,tile.arsmagica2:essence_refiner,am2.blocks.BlockEssenceRefiner
751,Block,Highlands,tile.hl_leafyFern,highlands.block.BlockHighlandsSmallPlants
752,Block,Highlands,tile.hl_whiteFlower,highlands.block.BlockHighlandsSmallPlants
753,Block,Highlands,tile.hl_cattail,highlands.block.BlockHighlandsSmallPlants
754,Block,arsmagica2,tile.arsmagica2:magetorch,am2.blocks.BlockMageLight
755,Block,Highlands,tile.hl_raspberryBush,highlands.block.BlockHighlandsSmallPlants
756,Block,Highlands,tile.hl_blueberryBush,highlands.block.BlockHighlandsSmallPlants
757,Block,arsmagica2,tile.arsmagica2:illusionBlock,am2.blocks.IllusionBlock
758,Block,Highlands,tile.hl_cotton,highlands.block.BlockHighlandsSmallPlants
759,Block,Highlands,tile.hl_woodPlanks,highlands.block.BlockHighlandsPlanks
760,Block,Highlands,tile.hl_woodStairs0,highlands.block.BlockHighlandsStairs
761,Block,Highlands,tile.hl_woodStairs1,highlands.block.BlockHighlandsStairs
762,Block,Highlands,tile.hl_woodStairs2,highlands.block.BlockHighlandsStairs
763,Block,Highlands,tile.hl_woodStairs3,highlands.block.BlockHighlandsStairs
764,Block,arsmagica2,tile.arsmagica2:essenceconduit,am2.blocks.BlockEssenceConduit
765,Block,arsmagica2,tile.arsmagica2:essencenexus,am2.blocks.BlockEssenceNexus
766,null,null,null,null
767,Block,arsmagica2,tile.arsmagica2:blockcaster,am2.blocks.BlockCaster
768,null,null,null,null
769,Block,arsmagica2,tile.arsmagica2:crystalpillar,am2.blocks.BlockCrystalPillar
770,null,null,null,null
771,null,null,null,null
772,null,null,null,null
773,null,null,null,null
774,null,null,null,null
775,null,null,null,null
776,null,null,null,null
777,null,null,null,null
778,null,null,null,null
779,null,null,null,null
780,null,null,null,null
781,Block,arsmagica2,tile.arsmagica2:calefactor,am2.blocks.BlockCalefactor
782,Block,arsmagica2,tile.arsmagica2:blockkeystonerecepticle,am2.blocks.BlockKeystoneReceptacle
783,null,null,null,null
784,Block,arsmagica2,tile.arsmagica2:nullmagicblock,am2.blocks.BlockGroundRuneNullMagic
785,Block,arsmagica2,tile.arsmagica2:blockastralbarrier,am2.blocks.BlockAstralBarrier
786,Block,arsmagica2,tile.arsmagica2:darknexus,am2.blocks.BlockEssenceNexus
787,Block,arsmagica2,tile.arsmagica2:blockthorns,am2.blocks.BlockThorns
788,Block,arsmagica2,tile.arsmagica2:blockseerstone,am2.blocks.BlockSeerStone
789,null,null,null,null
790,Block,arsmagica2,tile.arsmagica2:ores,am2.blocks.BlockAMOre
791,Block,arsmagica2,tile.arsmagica2:blue_orchid,am2.blocks.BlockBlueOrchid
792,Block,arsmagica2,tile.arsmagica2:desert_nova,am2.blocks.BlockDesertNova
793,Block,arsmagica2,tile.arsmagica2:keystonechest,am2.blocks.BlockKeystoneChest
794,null,null,null,null
795,null,null,null,null
796,null,null,null,null
797,null,null,null,null
798,null,null,null,null
799,Block,arsmagica2,tile.arsmagica2:lectern,am2.blocks.BlockLectern
800,Block,arsmagica2,tile.arsmagica2:arcanereconstructor,am2.blocks.BlockArcaneReconstructor
801,Block,arsmagica2,tile.arsmagica2:mana_battery,am2.blocks.BlockManaBattery
802,Block,FlenixRoads,tile.roadsTarStill,co.uk.silvania.roads.liquid.StillTarBlock
803,Block,FlenixRoads,tile.limeStoneBlock,co.uk.silvania.roads.block.LimeStoneBlock
804,Block,arsmagica2,tile.arsmagica2:magicWall,am2.blocks.BlockMagicWall
805,Block,arsmagica2,tile.arsmagica2:occulus,am2.blocks.BlockOcculus
806,Block,arsmagica2,tile.arsmagica2:altarOfCreation,am2.blocks.BlockCraftingAltar
807,Block,arsmagica2,tile.arsmagica2:spellRune,am2.blocks.BlockGroundRuneSpell
808,Block,arsmagica2,tile.arsmagica2:particleEmitter,am2.blocks.BlockParticleEmitter
809,Block,arsmagica2,tile.arsmagica2:vinteumTorch,am2.blocks.VinteumTorch
810,Block,arsmagica2,tile.arsmagica2:casterRune,am2.blocks.BlockCasterRune
811,Block,arsmagica2,tile.arsmagica2:inscriptionTable,am2.blocks.BlockInscriptionTable
812,Block,arsmagica2,tile.arsmagica2:illuminated,am2.blocks.BlockIlluminated
813,Block,arsmagica2,tile.arsmagica2:aum,am2.blocks.BlockAum
814,Block,arsmagica2,tile.arsmagica2:wakebloom,am2.blocks.BlockWakebloom
815,Block,arsmagica2,tile.arsmagica2:tarmaroot,am2.blocks.BlockTarmaRoot
816,Block,arsmagica2,tile.arsmagica2:witchwoodlog,am2.blocks.BlockWitchwoodLog
817,Block,arsmagica2,tile.arsmagica2:witchwoodleaves,am2.blocks.BlockWitchwoodLeaves
818,Block,arsmagica2,tile.arsmagica2:summoner,am2.blocks.BlockSummoner
819,Block,arsmagica2,tile.arsmagica2:liquidEssence,am2.blocks.liquid.BlockLiquidEssence
820,Block,arsmagica2,tile.arsmagica2:redstone_inlay,am2.blocks.BlockInlay
821,Block,arsmagica2,tile.arsmagica2:iron_inlay,am2.blocks.BlockInlay
822,Block,arsmagica2,tile.arsmagica2:gold_inlay,am2.blocks.BlockInlay
823,Block,arsmagica2,tile.arsmagica2:planksWitchwood,am2.blocks.WitchwoodPlanks
824,Block,arsmagica2,tile.arsmagica2:witchwoodSingleSlab,am2.blocks.WitchwoodSlabs
825,Block,arsmagica2,tile.arsmagica2:witchwoodDoubleSlab,am2.blocks.WitchwoodSlabs
